Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Cover_Type
3285,158,19,390,79,1549,237,239,125,1871,1
3108,20,21,1020,239,2748,201,192,121,1872,2
3178,332,8,30,-1,1831,201,230,168,1784,1
3288,117,6,324,25,6002,231,234,136,404,1
3189,95,21,256,76,1024,248,203,72,1907,2
2990,359,12,424,28,872,201,217,153,751,2
3008,339,20,430,170,2809,174,207,170,553,2
3354,90,19,390,64,3414,245,206,81,1691,7
2595,133,18,67,18,1421,246,228,104,849,2
3142,94,12,228,3,3812,238,222,113,4758,2
2087,43,26,306,36,342,215,174,80,459,3
2762,55,13,210,1,1366,228,212,115,966,2
2955,315,9,488,151,4825,196,233,176,5076,2
3023,307,2,67,-12,2452,213,237,163,1140,2
3002,30,14,150,-13,537,215,208,126,1153,1
3216,62,27,484,120,4914,231,173,58,3235,1
2962,33,10,85,3,4914,218,218,135,6083,2
2290,87,18,60,35,360,244,207,87,1611,4
2620,8,11,458,89,342,207,218,147,931,2
2666,202,19,180,-1,2405,208,253,174,1890,2
3222,176,22,60,12,4080,226,246,141,3226,7
3241,164,14,150,17,3182,232,244,140,2130,1
2892,0,23,150,14,1691,180,190,143,1149,1
2833,182,27,212,38,2016,217,245,144,1445,2
3409,214,10,60,1,4202,211,250,174,3697,7
3241,4,12,404,91,2377,204,216,149,2548,1
3018,73,12,95,11,1986,234,217,113,1376,2
2447,77,23,42,6,700,242,191,67,751,2
2810,93,13,420,8,816,240,220,108,2405,2
2707,60,16,450,40,872,231,204,101,1503,2
3096,113,5,90,0,730,230,234,138,1719,1
3004,303,11,268,-1,3009,190,235,185,1320,1
3030,81,14,85,22,4414,238,215,106,408,1
3030,1,15,524,-9,3360,198,211,150,871,2
2982,270,3,201,10,5131,212,240,166,6268,1
2690,48,15,150,8,1082,224,207,114,1651,2
3338,324,14,30,5,2259,183,224,180,1495,1
2880,170,19,120,25,366,230,244,137,1032,5
2919,135,7,175,10,3945,231,237,138,6347,2
2993,27,29,283,117,1924,193,164,91,2505,1
3185,169,4,569,13,4410,222,241,154,1850,1
3406,331,31,30,9,3045,135,186,182,2089,1
2965,219,24,376,123,1050,186,254,195,339,2
3302,176,14,153,34,3371,226,247,149,485,1
3028,195,7,569,118,2087,219,246,162,2489,2
3232,120,9,30,-3,4039,236,233,128,1880,7
3161,323,23,693,118,306,156,210,190,1864,2
3420,343,10,787,224,912,200,225,163,859,1
3289,218,11,360,14,2628,208,250,177,655,1
3095,15,5,430,10,1198,216,230,152,1260,2
3362,298,13,779,134,2161,185,235,191,1068,1
2804,63,19,0,0,2227,233,199,91,2219,1
2792,3,13,67,19,3097,201,214,149,4869,2
2952,275,9,497,46,5609,197,242,185,2550,2
3146,61,7,30,4,5472,226,225,133,2193,2
2900,355,9,228,43,4106,206,224,157,5911,2
2411,237,17,0,0,1667,188,252,199,361,6
3235,182,8,60,15,1332,223,245,156,819,1
3275,309,17,247,80,5094,170,226,196,1401,2
3142,136,17,242,40,127,244,231,110,4499,2
2866,49,15,30,-4,495,225,206,111,1719,2
2958,79,2,216,14,1332,222,234,148,361,2
3270,125,10,30,5,3690,237,233,126,3649,7
2450,34,25,30,-2,674,207,176,92,745,2
2424,148,13,0,0,1006,237,238,129,782,6
2759,26,13,182,25,1381,213,211,132,1773,1
3064,60,23,342,141,2337,231,184,74,2338,1
2923,51,10,182,-4,819,225,219,127,2285,2
3290,16,7,60,0,1945,214,226,148,1548,1
3018,323,2,175,43,5065,213,236,161,3836,1
3139,77,9,258,38,4723,232,224,125,1897,1
2657,65,28,90,52,1249,233,172,53,1224,2
3390,118,15,511,108,2309,244,226,106,2307,1
2954,255,9,285,144,1902,199,246,186,1065,2
3032,49,15,240,65,787,225,206,111,671,1
2578,302,13,330,95,360,183,234,190,895,2
2844,23,2,0,0,2402,218,235,154,600,1
3057,74,25,134,5,674,240,185,61,1252,1
2812,106,8,170,21,2512,233,231,130,2408,2
2736,185,33,90,-29,1786,206,240,142,1323,2
3021,90,10,127,15,1761,236,224,118,1831,1
3202,321,15,30,6,4243,181,224,183,1321,1
2293,36,13,342,31,842,219,211,126,541,3
2869,3,13,30,5,2780,201,214,149,2001,2
3188,131,13,858,21,3087,241,232,118,2789,2
3041,207,14,854,7,6066,211,252,174,3396,2
2810,228,18,330,-18,1495,190,254,196,904,2
3013,98,5,323,46,4372,228,233,138,1921,2
2919,95,9,0,0,3769,234,227,124,6293,2
2544,60,22,134,54,1148,231,189,79,812,6
3083,22,15,242,-2,3837,209,206,130,3758,1
2733,334,26,162,59,2264,150,195,178,2413,2
3175,274,10,108,9,1265,194,243,188,1231,1
2731,35,11,30,7,1634,219,215,130,968,2
2919,135,8,150,23,4487,234,237,134,6324,2
3333,279,26,30,12,3449,139,232,228,1574,1
3567,61,21,255,135,1600,232,190,81,1425,7
2861,145,28,108,48,780,245,223,86,1052,2
3013,33,5,577,115,2607,219,229,147,1747,2
3235,333,11,30,5,5780,196,226,170,735,1
3205,329,11,60,14,1489,194,227,173,875,7
2800,51,6,0,0,2861,223,226,138,4497,2
2998,173,9,384,95,3291,226,245,151,1318,2
2832,72,14,180,-4,285,235,213,106,1560,2
3436,278,15,666,222,924,177,241,203,1173,1
3095,45,15,1282,226,2880,223,207,115,1348,2
3170,120,7,524,36,4497,232,235,136,2118,2
2642,163,10,67,0,1140,230,243,145,6074,2
3283,295,15,810,173,1273,178,235,197,2812,1
2623,44,14,0,0,912,222,209,118,1587,2
3329,167,16,631,50,4232,231,244,140,2192,7
3249,2,7,612,101,5639,210,226,154,2659,2
2526,75,5,268,44,1277,227,230,137,4735,2
3285,228,15,330,78,1465,197,253,190,2763,1
2649,135,0,0,0,1830,219,238,156,1057,1
2442,138,17,319,187,1506,244,232,111,470,3
2823,324,8,210,31,2254,199,231,172,1865,2
2846,206,33,366,-48,2208,181,248,181,1608,2
3012,119,6,30,-1,2984,231,235,137,1587,1
2740,127,16,162,21,2079,245,228,106,2789,2
2801,76,14,492,39,1627,236,214,106,1110,2
3233,135,1,350,24,5484,220,238,154,1276,1
2630,108,12,30,-15,2550,240,226,114,938,2
3160,191,20,1008,69,4231,215,251,161,1209,2
2994,247,23,488,48,1205,166,250,217,335,2
2881,283,31,150,77,1981,119,223,235,1224,2
3278,117,1,541,51,4342,220,237,153,2028,7
3378,349,15,624,186,769,191,213,160,696,1
3033,299,12,42,7,2963,186,235,189,540,1
2925,342,11,0,0,805,197,223,165,1972,1
2264,8,37,60,49,1200,152,142,106,433,3
3159,200,19,190,65,3072,209,253,172,1008,1
2079,262,2,0,0,1231,215,239,162,513,4
2897,46,15,469,131,2435,224,207,114,458,2
2819,318,13,228,-3,3121,187,228,182,2856,2
2603,354,26,201,52,1631,168,186,149,1501,2
2847,32,24,180,65,1570,206,179,98,1819,2
3153,18,19,360,77,990,202,198,127,1742,2
2874,103,8,277,72,2733,233,230,130,1952,2
2967,158,3,283,30,4160,222,239,153,1800,2
2995,58,14,212,27,4070,230,209,109,2218,2
2737,75,17,85,5,2925,238,207,94,785,2
2526,40,8,342,94,990,221,222,136,1271,3
2086,160,29,150,53,417,235,231,105,685,3
3279,209,18,721,144,750,203,254,181,2514,2
3185,211,8,95,26,4964,213,248,170,1230,1
3076,113,12,234,30,3248,241,227,114,808,1
2837,7,4,170,65,3463,215,232,154,5987,1
3275,168,21,95,5,1195,231,243,133,1110,1
3494,47,21,60,15,1740,222,189,92,1954,7
2787,200,31,150,18,2563,192,248,171,1620,2
2996,28,18,360,51,1816,210,199,119,3271,2
2977,322,12,420,56,1615,190,228,178,488,2
3071,22,15,551,212,1560,209,207,131,3370,1
2806,339,21,150,43,1727,169,204,171,1235,1
2935,66,10,787,187,2592,230,220,122,600,1
2801,45,16,424,-6,1776,223,203,110,2483,2
2708,88,6,390,0,886,229,230,135,2060,2
3168,155,19,607,19,5800,239,238,120,1353,2
2560,33,20,120,12,234,212,191,107,1410,6
3261,277,9,698,153,6123,195,242,187,2670,2
3075,288,28,361,32,1714,132,225,227,3324,1
2998,149,15,30,-5,918,238,238,125,805,2
2896,84,14,300,86,300,239,215,103,1293,1
3280,85,25,234,89,3762,246,189,57,2663,1
3367,116,21,323,116,1909,251,215,82,3027,1
3449,56,9,720,100,3494,226,221,129,1412,7
2549,141,31,335,-50,390,247,214,70,1084,3
3019,351,15,212,79,1302,192,213,158,2205,2
3269,66,8,268,57,1292,228,225,131,2282,1
2841,140,7,60,0,2977,231,238,140,3019,2
3136,41,14,371,59,3511,221,208,119,3121,1
3152,10,5,319,10,3188,214,229,152,4555,1
2583,109,12,228,60,780,241,226,113,42,2
3293,102,19,170,59,4350,248,211,84,1168,1
2988,90,7,454,69,5053,231,229,130,5487,2
3126,101,1,0,0,430,221,237,152,2646,1
3252,117,3,0,0,819,225,236,146,2083,1
3134,270,9,469,83,3055,195,244,187,390,1
3289,48,7,153,-1,1572,223,225,138,3323,2
3165,100,15,42,6,1992,244,218,100,1860,1
3280,21,7,540,10,3622,215,224,146,981,7
3208,116,16,216,27,4170,246,223,100,927,1
2562,177,15,247,32,2039,226,247,149,1836,3
2856,2,22,150,12,1182,183,192,140,1679,2
3204,42,7,170,4,2293,221,225,138,1585,1
2101,264,24,108,73,351,152,243,225,616,3
3070,263,6,589,71,5534,205,243,176,3341,2
3025,79,1,362,45,2490,220,236,152,421,1
3024,59,10,480,79,4214,228,219,124,1650,2
3152,125,10,240,36,598,237,233,126,2236,1
2939,301,10,297,131,4886,192,236,183,4915,2
3172,297,12,210,-2,742,186,236,190,1332,1
2925,80,13,124,28,3834,237,216,108,5103,1
2952,55,13,283,0,4574,228,212,115,5305,2
2607,357,17,228,71,1429,192,208,152,1633,3
3226,27,13,300,14,2708,214,212,132,1215,1
2758,112,11,95,1,1907,239,228,119,2804,2
2692,129,12,85,10,1782,240,232,120,5662,2
3074,129,10,30,-3,3466,236,234,128,2389,1
3263,92,5,60,-4,997,229,231,137,2126,1
2990,88,19,540,14,5428,245,205,82,1530,2
3073,152,11,150,-9,6847,234,240,135,2917,2
2643,126,8,319,107,524,234,235,132,1548,3
2878,98,19,162,61,192,247,210,84,1320,1
2906,318,12,190,33,2682,187,229,181,2295,1
3008,38,5,420,-15,6385,220,228,144,3695,1
2578,92,16,212,74,1878,243,214,96,703,3
3009,317,19,170,22,2670,165,219,192,2405,1
2908,36,17,564,131,1348,217,201,114,2658,2
3163,0,30,108,50,1209,161,168,132,2732,1
3018,201,15,360,132,6088,212,252,171,4980,2
2464,332,26,85,23,516,150,197,181,931,2
3155,59,6,60,-5,4897,224,228,139,2207,1
3003,86,24,153,32,1756,247,191,59,3606,1
3006,344,16,170,21,2529,187,214,165,2139,1
3037,180,12,757,38,5581,224,247,154,3130,2
2811,220,8,531,49,4127,211,248,173,1698,2
2843,6,18,0,0,1566,195,203,142,2736,2
3077,169,13,67,7,6018,230,245,144,2355,1
2683,138,22,212,100,1940,247,226,95,2696,3
3044,27,7,685,30,3872,218,225,144,4578,2
3209,228,19,301,29,4694,190,254,197,1087,1
2987,85,11,331,64,3756,236,222,116,1471,2
3010,8,7,272,34,5189,212,226,152,1296,2
3169,27,22,300,97,3313,205,186,109,1566,1
2058,28,32,342,-5,430,191,155,82,962,6
2308,295,27,170,69,837,135,221,222,335,3
3320,9,24,240,53,5347,186,186,130,573,1
2991,22,5,404,49,3849,217,229,149,1489,2
3255,145,29,674,261,780,245,220,82,1565,2
3023,183,17,781,102,3000,222,249,154,2014,2
3039,113,5,180,6,912,230,234,138,1616,1
2993,0,7,592,72,1926,210,228,155,900,2
2733,21,12,60,10,2366,212,215,138,6878,1
2477,20,14,0,0,1142,209,210,135,832,2
3438,312,33,256,24,3187,114,195,211,1842,1
3372,255,8,162,16,4929,202,246,182,3758,7
2671,72,9,30,0,1894,231,223,125,2389,2
3232,342,8,0,0,612,205,229,163,1154,2
2681,40,8,268,24,309,221,223,137,966,2
2582,297,1,488,128,703,216,238,160,1167,6
2759,335,25,404,129,1099,157,198,176,1084,2
3111,71,10,30,3,1538,231,221,121,511,1
3162,78,16,30,-6,1376,239,209,95,2402,2
2924,75,5,600,40,1506,227,230,137,1034,2
3060,69,15,516,193,6356,235,208,100,3816,2
3021,123,10,242,-2,3684,237,233,127,2624,2
3009,40,12,819,190,1203,221,214,126,2493,2
3185,279,9,134,10,591,196,241,184,1332,1
3211,195,11,30,2,930,218,249,164,1222,1
3243,12,10,342,45,799,210,219,146,1406,2
2963,106,6,607,-4,4152,231,232,135,4607,2
3123,229,15,124,20,5351,196,253,191,1266,1
2318,131,27,247,121,732,251,214,73,1579,4
2767,126,24,30,1,2247,251,217,80,942,2
1983,50,32,240,128,240,216,155,50,907,6
3086,75,11,300,30,5046,233,220,117,1818,1
2784,329,16,42,9,4031,179,219,178,5479,2
2562,66,13,301,31,589,232,213,110,618,2
2939,105,14,366,23,4031,243,222,106,5872,2
3259,99,11,446,97,1500,238,225,117,2656,1
2732,11,6,0,0,2824,214,228,151,2617,2
2802,191,20,30,9,1263,215,251,161,2856,1
2652,164,3,362,116,516,223,240,153,1440,3
2899,292,4,295,90,1243,207,239,170,2750,2
2572,325,19,60,10,1150,168,215,185,659,2
3012,2,7,874,214,2886,211,227,154,1020,2
3199,56,36,190,103,3985,217,141,0,1090,1
3235,342,21,150,53,2718,172,204,168,2641,1
3256,72,6,518,77,4242,227,228,136,2729,1
3205,145,11,371,23,4349,236,238,132,2781,1
3009,18,18,808,140,2467,202,198,128,1530,2
2867,263,34,153,96,2182,118,233,241,1343,1
3177,317,35,351,156,2772,110,187,205,2737,1
2838,216,9,42,5,499,211,249,173,350,1
3002,342,17,192,23,2472,183,213,167,2135,1
2889,19,11,362,47,2554,212,217,141,1130,1
2692,32,13,150,3,1632,216,211,128,1290,2
2685,73,7,390,18,1641,229,226,131,6039,2
3338,173,20,510,132,1738,228,245,139,1544,1
3362,173,8,30,2,2534,225,244,152,443,7
2950,208,5,30,0,1302,217,244,164,1167,2
3293,306,12,450,79,1717,185,233,188,3097,1
2921,47,10,732,173,2618,224,217,127,510,1
3176,82,5,85,20,4760,227,231,138,1282,1
2850,184,18,170,45,1478,221,249,155,2068,2
2985,121,14,153,36,4321,243,228,112,5248,2
3239,20,24,467,176,1087,196,183,115,433,1
3283,166,8,495,107,3513,227,243,149,2769,1
3132,59,27,150,59,5028,229,175,62,1557,1
2850,309,12,306,94,2886,186,232,186,2922,2
2715,31,6,0,0,2300,219,228,145,4152,2
2799,122,13,0,0,618,242,229,115,1400,5
3011,8,2,85,0,5185,217,235,155,2506,1
3134,75,5,95,-3,4597,226,231,140,1902,1
2991,180,11,430,75,5459,224,247,154,1477,2
2655,31,3,371,107,600,219,233,151,1260,3
2289,41,5,0,0,150,220,229,145,384,4
3238,8,7,67,6,5801,212,227,152,960,1
3151,146,5,258,6,5766,227,239,146,840,1
3068,336,3,192,6,5270,213,235,160,2490,1
3013,270,12,95,14,1848,189,244,194,1412,1
3258,133,11,124,-1,3036,237,235,127,655,1
2950,97,18,210,53,2154,246,212,89,443,2
3266,236,23,210,38,511,173,253,210,1279,1
3379,277,27,192,-17,3199,139,233,229,1948,1
2932,79,10,60,10,4117,233,223,121,5089,2
2850,75,35,150,66,2281,237,152,0,1935,2
2726,48,16,360,102,1500,225,202,107,510,2
3050,106,4,408,78,2403,227,234,142,2241,1
3364,25,17,516,147,3390,210,202,124,1914,7
2893,333,5,0,0,2081,208,233,164,1464,5
2916,62,9,150,-11,726,228,221,125,2154,2
3089,31,19,616,105,2192,211,194,112,2549,1
2792,331,11,42,6,918,194,226,172,2823,2
3086,310,7,636,1,1006,200,235,175,1050,2
2968,77,12,85,12,3670,235,217,112,1476,2
2906,88,7,216,39,2907,231,228,129,2207,2
2381,93,9,67,13,1170,235,226,121,708,3
2955,241,6,350,34,2105,209,245,174,2059,2
2265,230,8,295,197,524,208,247,176,306,3
2718,0,1,190,32,2296,217,236,156,4521,2
3079,346,2,0,0,3880,215,235,158,2059,1
2878,47,8,30,0,1448,223,223,135,2133,2
3346,280,9,1090,236,1411,194,241,187,2937,1
2938,127,9,408,107,2896,236,234,128,3239,2
3171,185,20,272,48,2728,219,249,154,3202,2
2847,230,8,95,14,551,208,248,177,402,1
3064,90,15,481,-28,6725,242,214,98,2678,2
2911,86,21,210,36,283,245,200,75,1395,2
3254,274,14,127,7,3296,183,243,199,1431,1
2699,349,11,30,4,1986,199,221,160,4016,2
2824,142,5,127,22,1054,228,239,144,1978,2
2948,66,11,301,53,1965,231,217,117,3065,2
2896,270,0,402,43,2678,217,238,158,2402,2
2922,135,3,552,19,4439,224,238,149,4484,2
3027,34,22,60,7,1064,211,187,103,2431,1
3179,217,5,162,8,3263,215,245,167,1354,2
3277,210,22,437,101,3208,197,254,184,3013,1
3213,323,7,607,76,2281,201,233,171,600,1
2762,333,14,85,19,3717,188,222,172,1172,1
3379,180,26,379,220,1650,220,245,142,618,7
3022,67,14,240,-21,582,233,211,107,1084,1
3085,303,10,480,31,2589,193,235,183,1996,2
2986,22,11,201,10,1521,213,217,139,661,1
2487,358,8,30,6,1986,208,226,155,892,6
3269,345,18,277,82,1529,183,210,164,2685,1
3228,117,3,604,39,4885,225,236,146,2486,1
2932,88,22,210,20,807,246,199,71,769,2
2815,132,6,228,41,2547,230,237,140,2516,2
2589,118,11,192,57,849,239,230,119,3479,2
2948,263,25,339,138,1651,151,243,226,618,2
3080,326,26,258,73,2612,148,202,188,2391,1
2985,135,8,335,17,5746,234,237,134,3726,2
3159,112,11,120,-5,3369,239,228,119,4920,1
3251,18,18,323,89,787,202,198,128,1775,1
3207,99,17,424,129,382,246,215,92,2650,1
2684,325,17,90,30,1224,175,219,183,2093,2
2996,141,3,404,34,1566,225,238,149,2271,2
3135,193,3,531,98,2077,219,242,159,902,2
3274,63,14,210,39,5984,232,210,107,474,1
3063,88,9,162,16,4380,234,226,124,2550,2
2696,144,13,90,-1,2040,238,237,126,636,2
2876,218,19,513,256,674,195,254,190,1672,2
2866,220,14,240,46,2136,203,253,183,1811,2
3026,231,14,240,47,1850,198,252,189,1423,1
3133,125,27,192,42,816,253,210,66,547,2
3035,159,3,576,125,2218,223,240,152,2676,2
3139,169,18,180,16,2776,231,244,138,3274,1
2735,138,7,150,20,953,232,238,138,382,3
3092,61,7,95,5,3837,226,225,133,1714,2
3151,19,14,459,110,2240,209,210,136,2022,2
2820,41,16,30,3,2646,221,204,115,2701,1
3271,219,12,127,-5,1931,206,251,180,3930,1
3029,30,10,30,8,3482,217,218,136,700,1
3343,259,6,481,32,895,206,244,176,1567,7
3022,6,17,319,77,2947,196,204,142,1590,1
2942,11,16,108,20,4497,202,206,139,5558,2
3323,81,12,134,3,2765,236,219,112,1707,7
2282,298,23,124,40,824,148,224,213,390,3
3183,233,5,390,51,1124,212,244,169,1926,2
2656,0,3,395,128,797,215,233,156,1092,3
2788,131,4,201,36,1822,227,237,145,2766,2
2136,324,24,361,134,459,152,206,190,170,3
2644,26,13,247,-2,612,213,211,132,1777,2
2474,31,10,180,31,201,218,219,136,1837,3
2900,203,16,134,-10,1590,210,253,173,1390,2
3221,80,8,0,0,3834,231,225,127,3510,1
2514,215,33,240,88,2012,169,249,196,175,3
3162,7,12,218,39,3056,205,215,147,3274,1
3077,139,20,60,-1,716,245,230,104,1689,2
3275,41,21,379,140,1410,217,188,97,2287,2
3437,158,4,459,42,2689,225,240,150,1888,1
2397,47,19,67,0,722,223,196,100,836,3
2924,31,24,170,65,1503,205,179,99,2924,1
2979,186,9,90,5,1739,222,247,159,3671,1
2730,54,10,30,0,2362,226,218,124,2308,3
3115,93,9,85,7,2142,235,226,121,2452,1
3066,222,18,376,-27,2938,196,254,191,964,2
2725,85,10,417,43,474,235,222,118,1168,2
2431,313,28,67,31,755,132,205,207,1515,3
2886,321,10,162,22,2108,194,230,176,853,2
3048,166,20,379,65,2474,232,242,132,2898,2
2681,14,14,297,26,3293,207,211,140,3015,1
2977,154,13,481,91,1756,235,241,134,1939,2
3038,47,9,150,15,3191,223,220,131,1565,1
2992,112,20,192,56,3769,250,215,85,2711,2
3403,110,18,285,165,3851,248,217,91,3408,7
2793,41,21,153,47,1434,218,190,98,2589,2
2984,29,2,485,43,2001,218,233,152,2337,2
3273,9,7,120,12,6404,212,225,151,42,1
3008,183,5,212,46,900,221,243,157,391,2
3286,40,11,642,247,3749,221,216,129,1998,1
2957,104,9,95,6,2143,236,229,124,871,1
2526,158,17,90,17,1050,236,241,129,1655,3
3234,253,28,30,0,4651,145,245,229,807,2
3103,352,15,0,0,1248,192,212,157,932,1
3217,219,6,598,82,564,213,246,169,2827,2
3205,65,5,437,22,5514,225,230,140,2188,1
2707,345,16,268,90,1050,188,214,163,1861,2
1973,43,22,124,13,240,218,185,91,553,6
2913,38,16,402,118,4582,218,203,115,5131,2
2602,12,18,240,51,1538,198,200,135,1608,2
2563,0,15,90,28,720,197,211,150,400,2
3156,6,13,60,8,930,204,215,147,2042,2
3159,184,13,175,21,3191,222,248,157,1328,2
2838,307,39,674,463,752,87,185,222,2210,2
2879,5,10,242,17,3458,208,221,150,3211,2
2688,180,7,0,0,1170,223,244,156,1689,1
2971,66,9,295,20,4779,229,221,124,3889,2
3039,76,10,60,22,1275,233,220,118,1342,1
2412,357,15,108,33,969,194,211,153,589,3
2882,217,28,210,75,1746,179,253,196,979,2
3211,47,20,67,20,1976,222,192,96,2236,1
2890,7,25,255,85,1024,181,182,129,1800,2
2699,40,15,362,42,402,220,207,118,875,2
2574,306,14,330,91,390,180,231,191,876,2
2873,203,14,499,236,1019,212,252,172,1890,2
2900,334,16,42,10,1265,181,217,174,2438,2
3093,62,4,190,3,6877,223,232,145,2638,2
3050,99,19,693,245,693,247,210,84,1584,2
3186,69,12,752,63,1211,232,217,115,2329,1
3051,87,5,30,3,3862,227,232,140,446,1
2880,96,26,180,78,180,251,193,55,1019,2
3108,159,8,433,20,5184,229,242,145,1423,1
2815,3,4,180,5,2122,214,232,155,2362,2
3320,11,10,459,97,3311,209,220,147,2773,1
2980,252,8,495,103,1505,202,246,182,1385,2
2959,333,3,474,40,4790,212,235,161,5409,2
3109,127,7,418,68,646,233,235,135,1637,2
2965,60,8,134,5,1283,226,224,132,2021,2
2934,1,13,577,99,2958,200,214,151,3413,2
3162,325,10,376,65,1132,196,230,173,875,1
2849,51,25,335,163,1699,223,176,73,900,2
2848,6,10,297,50,2060,208,222,150,1860,2
2907,4,4,384,48,3975,215,232,155,3424,2
3238,45,4,576,90,5865,221,230,145,2475,2
2635,332,25,42,19,1099,154,199,181,2395,2
2722,156,10,127,15,987,232,241,140,391,3
2539,91,10,591,-2,912,235,225,120,3851,2
2979,18,2,30,0,1015,217,234,154,2271,2
2343,85,15,67,11,420,240,214,100,577,3
3239,305,9,300,96,4682,195,235,181,920,1
2968,263,6,618,72,6093,205,243,176,5919,2
3188,97,8,361,40,5738,233,229,129,1783,1
3261,19,14,579,190,3538,208,209,135,1878,1
2531,96,9,297,48,120,234,228,125,1880,3
3105,340,21,319,55,3883,170,204,170,677,1
3139,230,11,516,102,2131,203,250,184,949,2
2080,359,37,420,229,390,142,148,125,990,6
3091,320,7,300,25,2220,201,233,171,2467,2
3031,31,12,212,64,295,216,213,130,484,2
2874,307,34,170,78,780,108,198,219,1187,1
3048,105,5,30,2,3208,228,234,140,618,2
3182,1,15,400,45,2131,197,210,149,700,1
2714,49,22,379,204,960,223,186,87,1101,2
2758,69,25,242,109,255,237,183,63,824,5
3008,270,4,811,36,5740,208,241,171,6252,2
3223,0,16,319,46,4256,194,208,149,1054,1
3049,77,11,85,6,4821,234,219,115,641,1
3269,108,5,192,10,6182,229,234,138,295,1
3302,337,5,618,104,1041,208,232,163,1704,1
2762,190,5,30,-3,1972,220,244,159,2647,2
3012,348,18,108,21,218,185,209,161,1676,1
3208,27,15,579,81,2151,212,207,128,2467,1
3219,38,6,649,75,6036,220,227,143,1236,1
3101,49,15,270,0,1061,225,206,111,1816,1
2860,3,19,484,68,4207,191,201,144,5552,1
3036,280,5,30,4,3031,205,240,174,1288,1
3144,2,14,759,291,769,200,213,149,1615,2
3141,351,6,85,3,3989,210,230,159,182,1
3054,119,8,424,-8,1216,235,233,129,1448,2
2909,33,5,309,40,4052,219,229,147,3565,2
2897,46,20,201,78,2408,222,192,97,2084,1
2318,72,22,297,79,361,239,191,72,807,6
2704,327,16,42,12,1354,179,220,180,2227,2
3038,260,17,541,92,5972,178,247,207,1697,1
2839,266,16,306,48,2271,177,245,206,1784,2
2830,281,28,258,95,2550,131,229,231,513,1
2317,302,17,242,83,1620,170,230,199,816,6
2145,330,28,283,136,324,143,193,183,524,3
2782,80,4,182,26,1909,225,232,142,1841,2
3162,95,11,240,30,3261,238,223,114,3284,1
3147,109,30,362,42,842,254,192,43,1872,2
2866,351,19,180,-18,228,184,205,157,1465,1
3300,349,13,360,72,1770,195,218,161,979,1
2713,176,27,210,-42,2846,222,242,134,1732,2
2907,243,18,313,126,1170,182,252,205,1747,2
2847,123,11,0,0,2769,239,232,122,2316,1
3149,186,10,95,17,6600,222,247,158,2103,2
3145,250,6,60,-1,2826,206,245,176,902,2
2971,272,5,700,-63,1433,205,242,175,1717,2
2962,48,24,540,190,1848,221,179,80,2130,1
3261,220,12,713,-8,3912,205,252,181,1194,2
3040,284,8,379,-28,1895,198,240,181,2145,2
3193,351,22,591,73,3048,176,197,156,2826,2
3002,117,8,175,31,4328,234,233,131,883,1
2738,80,13,150,19,1672,237,217,109,624,2
3108,94,11,108,16,5318,238,223,115,872,1
2698,37,12,342,31,391,219,213,127,1091,2
2744,173,16,313,14,2297,228,246,145,2338,3
3191,145,11,534,42,5874,236,238,131,1263,1
2939,240,9,283,30,5696,203,248,182,3257,2
2928,63,26,256,134,270,233,178,62,1253,2
2953,240,13,532,167,2236,196,250,191,1813,2
2423,136,29,277,168,1506,250,214,71,458,3
